vendor_id,pickup_datetime,dropoff_datetime,passenger_count,trip_distance,rate_code,store_and_fwd_flag,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,imp_surcharge,total_amount,pickup_location_id,dropoff_location_id
2,5/8/18 20:31,5/8/18 21:02,1,5.48,1,N,1,22,0.5,0.5,4.66,0.00E+00,0.3,27.96,234,25
1,5/8/18 21:20,5/8/18 21:57,1,6,1,N,1,26.5,0.5,0.5,5.56,0.00E+00,0.3,33.36,114,239
1,5/8/18 21:46,5/8/18 22:33,1,17.7,1,N,1,53,0.5,0.5,16.25,0.00E+00,0.3,70.55,142,55
2,5/8/18 21:02,5/8/18 21:46,5,14.43,1,N,1,46,0.5,0.5,10.61,5.76,0.3,63.67,138,234
2,5/8/18 21:11,5/8/18 21:32,1,7.1,1,N,1,22.5,0.5,0.5,5.95,0.00E+00,0.3,29.75,132,130
2,5/8/18 22:10,5/8/18 22:24,2,8.39,1,N,1,23.5,0.5,0.5,4.96,0.00E+00,0.3,29.76,50,243
2,5/8/18 21:11,5/8/18 21:28,1,6.92,1,N,1,22,0.5,0.5,5.19,2.64,0.3,31.13,151,220
2,5/8/18 22:25,5/8/18 22:25,1,0.00E+00,1,N,1,2.5,0.5,0.5,10,0.00E+00,0.3,13.8,264,143
2,5/9/18 6:35,5/9/18 6:58,1,9.07,1,N,1,27.5,0.00E+00,0.5,5.66,0.00E+00,0.3,33.96,50,25
2,5/9/18 7:18,5/9/18 7:18,1,0.01,1,N,1,2.5,0.00E+00,0.5,0.33,0.00E+00,0.3,5.58,161,161
2,5/9/18 8:01,5/9/18 8:01,1,0.00E+00,1,N,1,2.5,0.00E+00,0.5,0.82,0.00E+00,0.3,4.12,43,43
1,5/9/18 8:16,5/9/18 8:53,1,6.1,1,N,1,26.5,0.00E+00,0.5,4,0.00E+00,0.3,31.3,88,163
1,5/9/18 8:39,5/9/18 9:03,1,7.3,1,N,1,23.5,0.00E+00,0.5,6.05,0.00E+00,0.3,30.35,52,233
2,5/9/18 9:48,5/9/18 10:22,1,4.15,1,N,1,25,0.00E+00,0.5,6.45,0.00E+00,0.3,32.25,148,13
2,5/9/18 10:47,5/9/18 11:35,1,16.77,5,N,1,86,0.00E+00,0.00E+00,19.76,12.5,0.3,118.56,87,265
2,5/9/18 10:53,5/9/18 11:32,6,8.62,1,N,1,32.5,0.00E+00,0.5,9.76,5.76,0.3,48.82,138,166
1,5/9/18 11:18,5/9/18 11:55,1,10.8,1,N,1,35.5,0.00E+00,0.5,8.4,5.76,0.3,50.46,138,161
1,5/9/18 11:44,5/9/18 12:14,1,10.1,1,N,1,31.5,0.00E+00,0.5,9.5,5.76,0.3,47.56,138,161
1,5/30/18 9:14,5/30/18 9:36,2,10.3,1,N,1,30,0.00E+00,0.5,7.3,5.76,0.3,43.86,229,138
2,5/30/18 10:27,5/30/18 11:06,1,4.39,1,N,1,25,0.00E+00,0.5,5.16,0.00E+00,0.3,30.96,249,140
2,5/30/18 9:57,5/30/18 10:31,1,7.73,1,N,1,27.5,0.00E+00,0.5,5.66,0.00E+00,0.3,33.96,13,237
2,5/30/18 9:57,5/30/18 10:38,1,8.8,1,N,1,32,0.00E+00,0.5,7.71,5.76,0.3,46.27,138,161
2,5/30/18 10:02,5/30/18 10:25,1,6.27,1,N,1,24,0.00E+00,0.5,3.72,0.00E+00,0.3,28.52,140,88
2,5/30/18 11:23,5/30/18 12:17,1,9.57,1,N,1,40,0.00E+00,0.5,9.31,5.76,0.3,55.87,138,163
2,5/30/18 11:48,5/30/18 12:12,1,6.41,1,N,1,22.5,0.00E+00,0.5,4.66,0.00E+00,0.3,27.96,170,13
1,5/30/18 11:04,5/30/18 11:04,1,0.1,1,N,1,2.5,0.00E+00,0.5,0.65,0.00E+00,0.3,3.95,164,164
1,5/30/18 11:13,5/30/18 11:32,1,8.5,1,N,1,25.5,0.00E+00,0.5,6.4,5.76,0.3,38.46,170,138
2,5/30/18 11:37,5/30/18 12:19,1,10.77,1,N,1,37,0.00E+00,0.5,8.71,5.76,0.3,52.27,138,170
1,5/30/18 12:55,5/30/18 13:37,1,5.6,1,N,1,27.5,0.00E+00,0.5,5.65,0.00E+00,0.3,33.95,90,112
2,5/30/18 12:01,5/30/18 12:48,1,9.62,1,N,1,38.5,0.00E+00,0.5,11.26,5.76,0.3,56.32,138,230
2,5/30/18 12:49,5/30/18 13:28,1,9.66,1,N,1,34,0.00E+00,0.5,8.11,5.76,0.3,48.67,138,90
1,5/30/18 13:09,5/30/18 13:52,1,14.8,1,N,1,45.5,0.00E+00,0.5,4.7,0.00E+00,0.3,51,132,179
1,5/30/18 13:55,5/30/18 14:33,1,10.8,1,N,1,34.5,0.00E+00,0.5,6,5.76,0.3,47.06,162,138
2,5/30/18 13:35,5/30/18 14:14,1,5.13,1,N,1,26.5,0.00E+00,0.5,5.46,0.00E+00,0.3,32.76,229,231
2,5/30/18 14:14,5/30/18 15:18,4,11.02,1,N,1,44.5,0.00E+00,0.5,11.32,0.00E+00,0.3,56.62,138,189
2,5/30/18 14:00,5/30/18 14:47,6,8.89,1,N,1,37,0.00E+00,0.5,8.71,5.76,0.3,52.27,138,48
2,5/30/18 15:13,5/30/18 16:07,1,5.21,1,N,1,33.5,0.00E+00,0.5,8.58,0.00E+00,0.3,42.88,87,234
1,5/30/18 15:14,5/30/18 15:50,1,6,1,N,1,25.5,0.00E+00,0.5,6.55,0.00E+00,0.3,32.85,249,151
2,5/30/18 15:15,5/31/18 0:00,2,15.66,1,N,1,49.5,0.00E+00,0.5,11.21,5.76,0.3,67.27,231,138
2,5/30/18 15:54,5/30/18 17:13,6,10.85,1,N,1,50.5,0.00E+00,0.5,11.41,5.76,0.3,68.47,79,258
1,5/30/18 16:47,5/30/18 17:15,0,6.5,1,N,1,25.5,1,0.5,5.45,0.00E+00,0.3,32.75,138,145
2,5/30/18 17:26,5/30/18 18:00,2,4.87,1,N,1,24,1,0.5,5.16,0.00E+00,0.3,30.96,13,163
1,5/30/18 18:12,5/30/18 18:45,1,8.5,1,N,1,28.5,1,0.5,7.2,5.76,0.3,43.26,138,262
1,5/30/18 18:42,5/30/18 19:16,1,3.6,1,N,1,21.5,1,0.5,3.5,0.00E+00,0.3,26.8,79,141
1,5/30/18 18:48,5/30/18 19:18,1,9,1,N,1,30,1,0.5,9.35,5.76,0.3,46.91,237,138
2,5/30/18 18:07,5/30/18 19:49,1,41.34,3,N,1,136.5,1,0.00E+00,31.21,18.26,0.3,187.27,132,1
1,5/30/18 18:56,5/30/18 19:23,1,6.4,1,N,1,23,1,0.5,4.95,0.00E+00,0.3,29.75,162,261
1,5/30/18 18:13,5/30/18 19:01,1,10.4,1,N,1,38,1,0.5,9.1,5.76,0.3,54.66,138,113
1,5/30/18 18:44,5/30/18 19:21,1,3.8,1,N,1,23,1,0.5,4.96,0.00E+00,0.3,29.76,162,231
2,5/30/18 18:25,5/30/18 18:53,1,9.21,1,N,1,28,1,0.5,7.11,5.76,0.3,42.67,162,138
2,5/30/18 19:05,5/30/18 19:51,1,10.71,1,N,1,38.5,1,0.5,8.06,0.00E+00,0.3,48.36,138,181
1,3/20/18 21:30,3/20/18 21:52,1,9.3,1,N,1,27.5,0.5,0.5,6.9,5.76,0.3,41.46,138,236
1,3/20/18 21:33,3/20/18 21:35,2,0.3,1,N,1,3,0.5,0.5,1.05,0.00E+00,0.3,5.35,263,262
2,3/20/18 21:29,3/20/18 21:30,1,0.27,1,N,1,3,0.5,0.5,0.86,0.00E+00,0.3,5.16,263,263
1,3/20/18 21:42,3/20/18 22:12,1,6.7,1,N,1,25.5,0.5,0.5,6.7,0.00E+00,0.3,33.5,13,238
2,3/20/18 21:31,3/20/18 22:01,1,15.85,1,N,1,44,0.5,0.5,9.06,0.00E+00,0.3,54.36,138,89
1,3/20/18 22:16,3/20/18 22:35,1,8.2,1,N,1,24.5,0.5,0.5,5.15,0.00E+00,0.3,30.95,231,26
2,3/20/18 22:03,3/20/18 22:29,1,5.37,1,N,1,22.5,0.5,0.5,4.76,0.00E+00,0.3,28.56,186,166
1,3/20/18 22:14,3/20/18 22:38,1,15,1,N,1,41,0.5,0.5,12,5.76,0.3,60.06,138,265
2,3/20/18 23:39,3/21/18 0:05,1,6.58,1,N,1,23,0.5,0.5,6.08,0.00E+00,0.3,30.38,79,24
2,3/20/18 23:01,3/20/18 23:22,1,7.74,1,N,1,24,0.5,0.5,5.06,0.00E+00,0.3,30.36,162,25
1,3/20/18 23:00,3/20/18 23:24,1,9.2,1,N,1,29,0.5,0.5,7.55,0.00E+00,0.3,37.85,158,244
1,3/21/18 0:14,3/21/18 0:38,1,11.9,1,N,1,33.5,0.5,0.5,20,0.00E+00,0.3,54.8,148,244
2,3/21/18 0:59,3/21/18 1:21,2,7.87,1,N,1,25,0.5,0.5,5.26,0.00E+00,0.3,31.56,249,74
2,3/21/18 6:03,3/21/18 6:25,3,8.79,1,N,1,26.5,0.00E+00,0.5,6.61,5.76,0.3,39.67,164,138
2,3/21/18 10:10,3/21/18 10:33,1,7.03,1,N,1,24,0.00E+00,0.5,4.96,0.00E+00,0.3,29.76,163,244
1,3/21/18 11:36,3/21/18 11:55,1,8.1,1,N,1,24,0.00E+00,0.5,4.95,0.00E+00,0.3,29.75,246,244
1,8/3/18 9:32,8/3/18 9:55,1,6.2,1,N,1,22,0.00E+00,0.5,4.55,0.00E+00,0.3,27.35,162,13
2,8/3/18 10:52,8/3/18 11:20,2,9.75,1,N,1,30.5,0.00E+00,0.5,9.26,5.76,0.3,46.32,107,138
2,8/3/18 10:35,8/3/18 11:06,1,10.27,1,N,1,30.5,0.00E+00,0.5,6.26,0.00E+00,0.3,37.56,132,198
1,8/3/18 11:51,8/3/18 12:19,1,8.5,1,N,1,27.5,0.00E+00,0.5,6.8,5.76,0.3,40.86,138,236
2,8/3/18 12:08,8/3/18 12:39,1,6.19,1,N,1,23.5,0.00E+00,0.5,4.86,0.00E+00,0.3,29.16,246,74
1,8/3/18 13:51,8/3/18 14:27,1,3.1,1,N,1,21.5,0.00E+00,0.5,5.55,0.00E+00,0.3,27.85,261,90
2,8/3/18 14:33,8/3/18 15:03,3,6.84,1,N,1,26,0.00E+00,0.5,6.7,0.00E+00,0.3,33.5,262,231
2,8/3/18 14:01,8/3/18 14:59,1,12.28,1,N,1,46,0.00E+00,0.5,10.51,5.76,0.3,63.07,138,186
2,8/3/18 14:35,8/3/18 15:12,1,4.68,1,N,1,25,0.00E+00,0.5,5.16,0.00E+00,0.3,30.96,231,163
2,8/3/18 15:41,8/3/18 16:28,1,9.13,1,N,1,36.5,0.00E+00,0.5,10.76,5.76,0.3,53.82,138,164
2,8/3/18 16:37,8/3/18 17:23,1,2.25,1,N,1,26.5,1,0.5,5.66,0.00E+00,0.3,33.96,163,100
1,8/3/18 17:05,8/3/18 17:50,2,4.4,1,N,1,27.5,1,0.5,5.85,0.00E+00,0.3,35.15,13,230
1,8/3/18 17:55,8/3/18 18:33,2,7.5,1,N,1,28.5,1,0.5,6.05,0.00E+00,0.3,36.35,79,181
2,8/3/18 17:07,8/3/18 18:26,1,3.87,1,N,1,43.5,1,0.5,7,0.00E+00,0.3,52.3,161,144
2,8/3/18 18:56,8/3/18 19:42,1,11.48,1,N,1,39,1,0.5,9.31,5.76,0.3,55.87,138,186
1,8/3/18 19:06,8/3/18 19:43,1,3.5,1,N,1,23,1,0.5,7.44,0.00E+00,0.3,32.24,158,143
1,8/3/18 19:17,8/3/18 20:04,1,12.8,1,N,1,42.5,1,0.5,8.86,0.00E+00,0.3,53.16,132,181
2,2/1/18 16:16,2/1/18 16:50,1,9.67,1,N,1,30,1,0.5,7.51,5.76,0.3,47.02,170,138
2,2/1/18 16:12,2/1/18 16:59,1,6.77,1,N,1,31,1,0.5,4,0.00E+00,0.3,36.8,161,244
2,2/1/18 16:10,2/1/18 16:46,1,4.75,1,N,1,24,1,0.5,5.16,0.00E+00,0.3,30.96,239,234
1,2/1/18 17:25,2/1/18 17:26,1,0.00E+00,5,N,1,62.5,0.00E+00,0.00E+00,12.55,0.00E+00,0.3,75.35,257,257
2,2/1/18 17:21,2/1/18 17:52,1,7.93,1,N,1,27.5,1,0.5,2.93,0.00E+00,0.3,32.23,138,255
2,2/1/18 17:26,2/1/18 18:07,1,9.36,1,N,1,34,1,0.5,8.31,5.76,0.3,49.87,234,138
1,2/1/18 17:40,2/1/18 18:09,1,6.4,1,N,1,23.5,1,0.5,5.05,0.00E+00,0.3,30.35,233,33
1,2/1/18 19:29,2/1/18 19:52,1,6.4,1,N,1,22,1,0.5,7.1,0.00E+00,0.3,30.9,261,107
2,2/1/18 19:36,2/1/18 19:57,2,8.55,1,N,1,26.5,1,0.5,7.08,0.00E+00,0.3,35.38,132,265
1,2/1/18 21:02,2/1/18 21:36,2,5.8,1,N,1,24.5,0.5,0.5,5.15,0.00E+00,0.3,30.95,90,49
2,2/1/18 21:45,2/1/18 22:26,6,11.16,1,N,1,37,0.5,0.5,13.22,5.76,0.3,57.28,48,188
1,2/1/18 21:14,2/1/18 21:42,1,12.7,1,N,1,36,0.5,0.5,8.6,5.76,0.3,51.66,138,68
2,2/1/18 21:18,2/1/18 21:56,1,11.22,1,N,1,36.5,0.5,0.5,7.56,0.00E+00,0.3,45.36,234,127
2,2/1/18 22:51,2/1/18 23:09,1,9.82,1,N,1,28,0.5,0.5,5.86,0.00E+00,0.3,35.16,138,64
1,2/1/18 22:29,2/1/18 22:49,1,6.7,1,N,1,21.5,0.5,0.5,4.55,0.00E+00,0.3,27.35,162,33
1,2/1/18 23:21,2/1/18 23:59,1,7.6,1,N,1,29,0.5,0.5,6.05,0.00E+00,0.3,36.35,164,188
2,2/1/18 23:54,2/2/18 0:18,2,6.9,1,N,1,23.5,0.5,0.5,6.11,5.76,0.3,36.67,68,181
2,2/2/18 0:38,2/2/18 1:09,2,6.91,1,N,1,25,0.5,0.5,5.26,0.00E+00,0.3,31.56,48,223
2,2/2/18 1:02,2/2/18 1:28,1,6.83,1,N,1,23.5,0.5,0.5,6.2,0.00E+00,0.3,31,234,223
1,2/2/18 2:01,2/2/18 3:00,1,35.6,5,N,1,100,0.00E+00,0.00E+00,8,0.00E+00,0.3,108.3,164,265
2,4/9/18 23:41,4/10/18 0:01,1,9.45,1,N,1,28,0.5,0.5,8.76,5.76,0.3,43.82,138,239
1,4/9/18 23:16,4/9/18 23:41,1,7.1,1,N,1,25,0.5,0.5,6.55,0.00E+00,0.3,32.85,229,95
1,4/9/18 23:22,4/9/18 23:50,1,7.1,1,N,1,25.5,0.5,0.5,4,0.00E+00,0.3,30.8,49,48
1,4/9/18 23:42,4/10/18 0:14,1,23,1,N,1,60.5,0.5,0.5,15.45,0.00E+00,0.3,77.25,132,257
2,4/10/18 0:53,4/10/18 1:22,2,11.76,1,N,1,34,0.5,0.5,7.06,0.00E+00,0.3,42.36,132,61
1,4/10/18 5:34,4/10/18 5:56,1,10.3,1,N,1,29.5,0.5,0.5,7,5.76,0.3,43.56,43,138
2,4/10/18 7:35,4/10/18 8:07,5,6.28,1,N,1,24.5,0.00E+00,0.5,5.06,0.00E+00,0.3,30.36,116,237
1,4/10/18 8:18,4/10/18 9:04,1,9.5,1,N,1,34,0.00E+00,0.5,12.15,5.76,0.3,52.71,138,239
1,4/10/18 9:47,4/10/18 10:28,1,8.7,1,N,1,32,0.00E+00,0.5,7.7,5.76,0.3,46.26,138,264
2,4/10/18 9:34,4/10/18 10:13,1,11.94,1,N,1,40,0.00E+00,0.5,9.31,5.76,0.3,55.87,138,186
1,4/10/18 9:28,4/10/18 10:15,1,9.4,1,N,1,35,0.00E+00,0.5,8.3,5.76,0.3,49.86,138,79
2,4/10/18 10:46,4/10/18 11:16,3,7.47,1,N,1,26.5,0.00E+00,0.5,6.82,0.00E+00,0.3,34.12,164,49
1,4/10/18 11:37,4/10/18 12:01,1,7,1,N,1,24,0.00E+00,0.5,4.95,0.00E+00,0.3,29.75,236,209
2,4/10/18 11:09,4/10/18 11:26,1,8.77,1,N,1,26,0.00E+00,0.5,6.51,5.76,0.3,39.07,236,138
2,4/10/18 11:55,4/10/18 12:37,2,12.53,1,N,1,41,0.00E+00,0.5,9.51,5.76,0.3,57.07,138,164
2,4/10/18 11:57,4/10/18 11:58,1,0.4,1,N,1,3,0.00E+00,0.5,0.76,0.00E+00,0.3,4.56,231,125
1,4/10/18 12:25,4/10/18 13:20,3,13.2,1,N,1,48,0.00E+00,0.5,9.75,0.00E+00,0.3,58.55,132,97
2,4/10/18 12:12,4/10/18 12:39,2,8.55,1,N,1,30,0.00E+00,0.5,10,5.76,0.3,46.56,138,100
2,4/10/18 14:05,4/10/18 14:26,1,8.27,1,N,1,25,0.00E+00,0.5,6.31,5.76,0.3,37.87,138,164
2,4/10/18 14:48,4/10/18 15:23,1,9.77,1,N,1,33,0.00E+00,0.5,5.93,5.76,0.3,45.49,138,68
2,4/10/18 13:59,4/10/18 14:35,2,11.28,1,N,1,37.5,0.00E+00,0.5,8.77,5.54,0.3,52.61,138,230
1,1/12/18 11:45,1/12/18 12:16,1,8.8,1,N,1,30.5,0.00E+00,0.5,7.4,5.76,0.3,44.46,138,141
1,1/12/18 12:45,1/12/18 13:25,1,11,1,N,1,38.5,0.00E+00,0.5,9,5.76,0.3,54.06,230,138
1,1/12/18 12:13,1/12/18 12:50,2,9.4,1,N,1,34,0.00E+00,0.5,6.95,0.00E+00,0.3,41.75,138,43
1,1/12/18 12:07,1/12/18 12:32,1,5.4,1,N,1,21.5,0.00E+00,0.5,4.45,0.00E+00,0.3,26.75,229,45
2,1/12/18 12:44,1/12/18 13:21,1,2.12,1,N,1,21.5,0.00E+00,0.5,4.46,0.00E+00,0.3,26.76,233,186
1,1/12/18 12:47,1/12/18 13:17,1,9.5,1,N,1,31,0.00E+00,0.5,6.35,0.00E+00,0.3,38.15,48,138
1,1/12/18 13:44,1/12/18 14:15,1,8.3,1,N,1,27,0.00E+00,0.5,5.55,0.00E+00,0.3,33.35,138,49
1,1/12/18 14:42,1/12/18 15:13,1,9.8,1,N,1,30.5,0.00E+00,0.5,9.25,5.76,0.3,46.31,162,138
2,1/12/18 14:18,1/12/18 15:10,2,14.72,1,N,1,47,0.00E+00,0.5,10.71,5.76,0.3,64.27,138,13
2,1/12/18 14:23,1/12/18 14:53,1,5.63,1,N,1,23,0.00E+00,0.5,4.76,0.00E+00,0.3,28.56,142,13
1,1/12/18 14:44,1/12/18 15:29,1,6.9,1,N,1,30,0.00E+00,0.5,6.15,0.00E+00,0.3,36.95,230,42
1,1/12/18 14:58,1/12/18 16:15,1,25.2,4,N,1,92,0.00E+00,0.5,20.5,9.76,0.3,123.06,132,265
2,1/12/18 16:14,1/12/18 16:59,1,11.84,1,N,1,38,1,0.5,8,5.76,0.3,53.56,170,14
2,1/12/18 17:56,1/12/18 18:28,1,9.57,1,N,1,30.5,1,0.5,7.61,5.76,0.3,45.67,107,138
1,1/12/18 17:04,1/12/18 17:48,1,5.3,1,N,1,27.5,1,0.5,5.85,0.00E+00,0.3,35.15,100,74
1,1/12/18 17:18,1/12/18 17:57,1,8.7,1,N,1,30.5,1,0.5,7.6,5.76,0.3,45.66,138,263
1,1/12/18 17:50,1/12/18 18:22,1,10.8,1,N,1,33,1,0.5,4.5,5.76,0.3,45.06,170,257
2,1/12/18 18:22,1/12/18 18:53,1,7.24,1,N,1,24.5,1,0.5,5.26,0.00E+00,0.3,31.56,162,66
1,1/12/18 19:27,1/12/18 19:54,1,6.8,1,N,1,25,1,0.5,6.5,5.76,0.3,39.06,138,41
1,7/12/18 8:30,7/12/18 9:33,1,12.1,1,N,1,47,0.00E+00,0.5,10.7,5.76,0.3,64.26,138,100
2,7/12/18 8:17,7/12/18 9:18,1,2.37,1,N,1,33,0.00E+00,0.5,10,0.00E+00,0.3,43.8,230,161
1,7/12/18 9:46,7/12/18 10:43,6,11.9,1,N,1,48.5,0.00E+00,0.5,11,5.76,0.3,66.06,161,138
2,7/12/18 9:51,7/12/18 10:35,1,7.04,1,N,1,31,0.00E+00,0.5,6.36,0.00E+00,0.3,38.16,238,231
2,7/12/18 9:43,7/12/18 10:22,1,9.98,1,N,1,30.5,0.00E+00,0.5,3.71,5.76,0.3,40.77,138,162
2,7/12/18 9:15,7/12/18 9:44,2,5.83,1,N,1,23,0.00E+00,0.5,4.76,0.00E+00,0.3,28.56,87,164
1,7/12/18 9:13,7/12/18 9:52,2,10.7,1,N,1,37,0.00E+00,0.5,9,5.76,0.3,52.56,142,138
2,7/12/18 11:10,7/12/18 11:37,1,5.92,1,N,1,22,0.00E+00,0.5,4.56,0.00E+00,0.3,27.36,230,88
2,7/12/18 11:39,7/12/18 12:30,3,10.36,1,N,1,39,0.00E+00,0.5,4.55,5.76,0.3,50.11,138,161
1,7/12/18 12:28,7/12/18 13:19,1,7.2,1,N,1,35.5,0.00E+00,0.5,7.25,0.00E+00,0.3,43.55,249,75
2,7/12/18 13:32,7/12/18 14:06,5,6.09,1,N,1,26.5,0.00E+00,0.5,6.82,0.00E+00,0.3,34.12,107,157
2,7/12/18 13:34,7/12/18 14:00,2,6.83,1,N,1,24.5,0.00E+00,0.5,2.7,0.00E+00,0.3,28,236,114
2,7/12/18 14:16,7/12/18 14:47,1,8.98,1,N,1,28.5,0.00E+00,0.5,8.76,5.76,0.3,43.82,138,233
2,7/12/18 14:21,7/12/18 15:12,1,6.04,1,N,1,33.5,0.00E+00,0.5,6.86,0.00E+00,0.3,41.16,87,230
1,7/12/18 15:52,7/12/18 16:19,1,6.2,1,N,1,22.5,0.00E+00,0.5,4.65,0.00E+00,0.3,27.95,263,144
2,7/12/18 15:54,7/12/18 16:38,1,9.22,1,N,1,31.5,1,0.5,6.66,0.00E+00,0.3,39.96,138,216
1,7/12/18 17:15,7/12/18 17:45,1,4.3,1,N,1,22,1,0.5,7.1,0.00E+00,0.3,30.9,142,125
1,7/12/18 17:21,7/12/18 18:57,1,10.9,1,N,1,59,1,0.5,9.98,5.76,0.3,76.54,48,213
2,7/12/18 17:54,7/12/18 18:31,2,10.71,1,N,1,32.5,1,0.5,10.02,5.76,0.3,50.08,138,162
1,7/12/18 17:57,7/12/18 18:39,1,9.6,1,N,1,33.5,1,0.5,7.05,0.00E+00,0.3,42.35,144,138
2,7/12/18 18:15,7/12/18 18:56,1,8.47,1,N,1,31,1,0.5,6.56,0.00E+00,0.3,39.36,170,17
1,7/12/18 18:23,7/12/18 18:57,1,8.6,1,N,1,28,1,0.5,7.1,5.76,0.3,42.66,138,140
2,7/12/18 18:35,7/12/18 19:10,5,3.5,1,N,1,22,1,0.5,7.14,0.00E+00,0.3,30.94,163,114
2,7/12/18 17:53,7/12/18 18:38,1,10.49,1,N,1,35.5,1,0.5,6.46,5.76,0.3,49.52,138,142
1,11/1/18 2:31,11/1/18 2:51,1,6.8,1,N,1,21.5,0.5,0.5,4.55,0.00E+00,0.3,27.35,249,179
2,11/1/18 7:23,11/1/18 7:46,6,9.14,1,N,1,28,0.00E+00,0.5,8.64,5.76,0.3,43.2,239,138
2,11/1/18 7:04,11/1/18 7:20,1,7.9,1,N,1,24,0.00E+00,0.5,4,5.76,0.3,34.56,262,138
1,11/1/18 7:29,11/1/18 7:55,1,7.4,1,N,1,23.5,0.00E+00,0.5,4.85,0.00E+00,0.3,29.15,33,140
2,11/1/18 7:28,11/1/18 7:55,2,10.12,1,N,1,29,0.00E+00,0.5,7.11,5.76,0.3,42.67,138,162
1,11/1/18 9:53,11/1/18 10:36,1,6.2,1,N,1,29.5,0.00E+00,0.5,6.05,0.00E+00,0.3,36.35,264,264
1,11/1/18 9:13,11/1/18 10:03,1,17.7,1,N,1,52.5,0.00E+00,0.5,8,5.76,0.3,67.06,138,87
1,11/1/18 10:44,11/1/18 11:17,1,5.2,1,N,1,26,0.00E+00,0.5,5.35,0.00E+00,0.3,32.15,140,125
2,11/1/18 10:26,11/1/18 10:44,2,8.64,1,N,1,25,0.00E+00,0.5,5.16,0.00E+00,0.3,30.96,132,95
2,11/1/18 10:51,11/1/18 12:08,1,7.32,1,N,1,45,0.00E+00,0.5,10,0.00E+00,0.3,55.8,113,125
1,11/1/18 11:26,11/1/18 12:14,1,4.2,1,N,1,28.5,0.00E+00,0.5,4,0.00E+00,0.3,33.3,113,236
2,11/1/18 11:33,11/1/18 12:02,1,8.06,1,N,1,27.5,0.00E+00,0.5,2.5,0.00E+00,0.3,30.8,75,148
2,11/1/18 12:23,11/1/18 13:02,1,3.25,1,N,1,23,0.00E+00,0.5,4.76,0.00E+00,0.3,28.56,144,230
1,11/1/18 12:38,11/1/18 13:19,1,9.1,1,N,1,33,0.00E+00,0.5,6.75,0.00E+00,0.3,40.55,114,138
2,11/1/18 12:33,11/1/18 13:17,2,3.1,1,N,1,26,0.00E+00,0.5,4,0.00E+00,0.3,30.8,50,161
2,11/1/18 13:51,11/1/18 14:47,1,11.78,1,N,1,41,0.00E+00,0.5,8.36,0.00E+00,0.3,50.16,138,25
2,11/1/18 13:28,11/1/18 14:10,1,5.16,1,N,1,27,0.00E+00,0.5,5.56,0.00E+00,0.3,33.36,79,237
1,11/1/18 14:35,11/1/18 15:15,2,10.5,1,N,1,35.5,0.00E+00,0.5,8.4,5.76,0.3,50.46,264,264
4,11/1/18 15:56,11/1/18 15:58,1,0.26,1,N,1,3,0.00E+00,0.5,0.76,0.00E+00,0.3,4.56,263,236
1,11/1/18 15:21,11/1/18 15:48,1,4.9,1,N,1,22,0.00E+00,0.5,4.56,0.00E+00,0.3,27.36,237,4
1,3/22/18 11:04,3/22/18 11:35,1,12.2,1,N,1,36.5,0.00E+00,0.5,12.9,5.76,0.3,55.96,138,161
2,3/22/18 12:44,3/22/18 13:24,1,10.73,1,N,1,37,0.00E+00,0.5,10.89,5.76,0.3,54.45,230,138
2,3/22/18 13:35,3/22/18 14:12,1,10.15,1,N,1,37.5,0.00E+00,0.5,8.81,5.76,0.3,52.87,138,163
2,3/22/18 14:40,3/22/18 15:07,1,11.67,1,N,1,35,0.00E+00,0.5,8.31,5.76,0.3,49.87,138,170
2,3/22/18 14:22,3/22/18 15:30,1,21.87,3,N,1,86,0.00E+00,0.00E+00,0.88,10.5,0.3,97.68,138,1
2,3/22/18 14:21,3/22/18 14:48,6,9.72,1,N,1,30.5,0.00E+00,0.5,7.41,5.76,0.3,44.47,138,234
1,3/22/18 14:44,3/22/18 15:07,1,6,1,N,1,22.5,0.00E+00,0.5,2.7,0.00E+00,0.3,26,164,13
2,3/22/18 14:24,3/22/18 15:08,1,18.28,3,N,1,71,0.00E+00,0.00E+00,10,10.5,0.3,91.8,161,1
1,3/22/18 16:24,3/22/18 16:49,2,8.9,1,N,1,28,1,0.5,5.95,0.00E+00,0.3,35.75,138,232
